disease_id,disease_name,disease_size,loo_median_COMP,loo_median_DNS,null_loo_medians_COMP,null_loo_medians_DNS,pvalue_COMP,pvalue_DNS
C1317785,Tooth size discrepancy,45,0.04871388423347878,0.0,"[0.03618408 0.03957116 0.03957947 0.03324604 0.03768085 0.03385964
 0.03582675 0.03651743 0.04075555 0.03346598 0.04002684 0.03533565
 0.04716816 0.03467905 0.03358922 0.03360672 0.03627458 0.03832649
 0.03341791 0.03063964 0.03231533 0.03727729 0.04119798 0.0364575
 0.03560606 0.04116608 0.0315884  0.0348338  0.03832263 0.03723107
 0.03609858 0.02846422 0.04047503 0.03307404 0.03549498 0.04149462
 0.03633017 0.03619008 0.03756642 0.031684   0.04413015 0.03116721
 0.03980249 0.03908906 0.04192384 0.03645081 0.03479809 0.03254518
 0.03810537 0.03326377 0.03527625 0.03043734 0.036332   0.03596685
 0.03286114 0.03808651 0.03367526 0.02879418 0.04177967 0.03383242
 0.0377327  0.03985924 0.02966973 0.03533673 0.04851994 0.03427217
 0.03131758 0.04191373 0.04286336 0.03533571 0.04052519 0.03983732
 0.03726896 0.04128201 0.03915874 0.03549578 0.02817545 0.03519572
 0.04571665 0.04085666 0.03649508 0.03373827 0.03382489 0.03766543
 0.03839348 0.03595471 0.03594398 0.03481181 0.03546416 0.03436344
 0.03651759 0.04238614 0.04079849 0.03590662 0.03882928 0.03400617
 0.02836892 0.04236281 0.03234088 0.03429922]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
C1833058,Small intestine biopsy shows villous atrophy,16,0.02368020777365223,0.004464285714285714,"[0.00428678 0.00331879 0.00567904 0.00336886 0.00689547 0.00179052
 0.00497859 0.00303837 0.00732154 0.0051151  0.00699423 0.00630457
 0.00399795 0.00336252 0.00797161 0.0066982  0.00527242 0.0091873
 0.00509465 0.00635005 0.00700308 0.00962221 0.01012512 0.00224617
 0.00552456 0.00508633 0.00697972 0.00619571 0.00459183 0.00456791
 0.0025705  0.00844609 0.00547017 0.00652571 0.00673613 0.00604884
 0.00517081 0.0070542  0.00624328 0.00706218 0.0046311  0.00645175
 0.00407183 0.00776421 0.00230444 0.00621599 0.00660553 0.01158606
 0.00677905 0.00675424 0.00543054 0.00725963 0.0030264  0.00225291
 0.00799409 0.00738093 0.00775803 0.01216965 0.006086   0.00704226
 0.00540633 0.00635471 0.00519176 0.00694225 0.00318564 0.00480063
 0.00610187 0.00805942 0.00559142 0.00691617 0.00958244 0.0119559
 0.00525473 0.00757899 0.006882   0.00619333 0.006893   0.00952722
 0.00318928 0.00327159 0.00473908 0.00827186 0.00695263 0.00640765
 0.00706095 0.00620139 0.00581087 0.00789769 0.00547247 0.00740288
 0.0048425  0.00794767 0.00795892 0.00622383 0.00707501 0.00561252
 0.00898325 0.00909978 0.00790598 0.00228115]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C4280636,Hypertrophy of supraorbital ridge,19,0.04123334488977032,0.006024096385542169,"[0.02856244 0.02247797 0.01910277 0.0259663  0.02180088 0.02116042
 0.0238843  0.02060683 0.01526615 0.0212333  0.01721423 0.0166547
 0.02402779 0.01999433 0.02042987 0.02073818 0.01477159 0.03604185
 0.02181083 0.02052151 0.01738837 0.02842376 0.01960467 0.0266097
 0.02175093 0.02938947 0.02527657 0.02113056 0.02259849 0.02600509
 0.02041847 0.01442784 0.02315144 0.02917227 0.02765838 0.02009912
 0.01649727 0.01811189 0.03216384 0.01306167 0.02557823 0.01943526
 0.0345786  0.01931877 0.02486197 0.02849477 0.02354598 0.02069339
 0.02169328 0.02762179 0.02733739 0.01567988 0.02174648 0.02511404
 0.01641783 0.02549508 0.01696381 0.0266738  0.02575869 0.02088673
 0.01633771 0.01994738 0.01816772 0.01546142 0.02255705 0.02121356
 0.0132691  0.02018809 0.02916738 0.01781754 0.02240876 0.02399012
 0.02508918 0.0160811  0.01611162 0.01528464 0.02510361 0.02065248
 0.02552475 0.01492997 0.02498631 0.02304061 0.01553727 0.02763099
 0.01743035 0.02318124 0.0203899  0.02817582 0.02252211 0.02126432
 0.02949711 0.01282468 0.02558583 0.02022165 0.02754112 0.01842404
 0.01733184 0.02170971 0.01901891 0.02380725]","[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.0046729 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.       ]",0.0,0.0
C0262361,abnormal growth,25,0.03329479755542,0.0,"[0.01116416 0.01233554 0.01510406 0.01160914 0.01134967 0.01571289
 0.01206382 0.01361303 0.01204237 0.00997841 0.01268468 0.00906757
 0.01072505 0.01203718 0.01559803 0.01091968 0.01210084 0.018626
 0.01057723 0.01033795 0.01460075 0.01842104 0.01086821 0.00832706
 0.00772038 0.0146767  0.01169608 0.01074891 0.01330375 0.01208124
 0.01714282 0.00918719 0.00829454 0.01211543 0.01336395 0.0154192
 0.01159559 0.01765836 0.01293189 0.01383789 0.00997329 0.01498029
 0.01335983 0.01377192 0.01031003 0.01142005 0.0145644  0.00841518
 0.00807266 0.00782876 0.01036418 0.00894225 0.01348014 0.01097647
 0.00927612 0.01234306 0.01069579 0.01187201 0.01716558 0.01284357
 0.01527223 0.00925318 0.01284611 0.00932209 0.01055991 0.01225922
 0.00967838 0.01088835 0.01348658 0.01428496 0.01018812 0.01047392
 0.01284277 0.01681805 0.00954921 0.01036293 0.02003693 0.00940305
 0.01379677 0.01178228 0.01039296 0.01186471 0.00828115 0.01225459
 0.01292211 0.0110048  0.0194161  0.01277116 0.01295433 0.01239843
 0.01710945 0.01208172 0.01598968 0.01485672 0.01547767 0.01208802
 0.01020551 0.01064806 0.01448376 0.01866833]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
C0017636,Glioblastoma,77,0.13598401806821137,0.02,"[0.08705728 0.07728644 0.07303339 0.07586534 0.07867397 0.06860631
 0.07710093 0.07875063 0.06994361 0.06739447 0.07646905 0.08150902
 0.06563094 0.06441733 0.08614549 0.06479133 0.07799634 0.06974565
 0.07129916 0.06375931 0.07152924 0.06595048 0.07477403 0.0725527
 0.06677795 0.07376234 0.06944045 0.07948596 0.06770928 0.07951683
 0.07176404 0.07293093 0.07654507 0.07572158 0.07671085 0.07546257
 0.07592578 0.0768662  0.067589   0.07168426 0.06754322 0.07727914
 0.07780604 0.07480562 0.07018203 0.06881514 0.07006868 0.07558515
 0.06979238 0.07293199 0.07145964 0.07354557 0.06391769 0.06449061
 0.06020725 0.08089765 0.07124352 0.07830953 0.07240135 0.07216798
 0.0730759  0.07199451 0.07788787 0.07695677 0.0687995  0.07232628
 0.0832762  0.08154672 0.06915035 0.06796192 0.08103583 0.06673952
 0.07829909 0.07806583 0.07038266 0.07007115 0.07552285 0.08424391
 0.064681   0.07763733 0.08196959 0.07408687 0.07066673 0.07654072
 0.07043378 0.08352254 0.07317806 0.0640583  0.07410677 0.07475493
 0.07756809 0.06461381 0.06553286 0.06957817 0.0744541  0.07429706
 0.06480656 0.06769994 0.07559563 0.06862722]","[0.         0.00890208 0.         0.         0.         0.
 0.         0.00758534 0.         0.         0.00502513 0.
 0.         0.         0.         0.         0.00549451 0.
 0.         0.         0.         0.         0.00757576 0.00584795
 0.0046729  0.         0.         0.00917431 0.         0.00687285
 0.         0.         0.         0.         0.00578035 0.
 0.         0.00571429 0.         0.01075269 0.         0.
 0.01162791 0.         0.         0.         0.00985222 0.
 0.         0.         0.00473934 0.00819672 0.         0.
 0.         0.00647249 0.00502513 0.0066778  0.         0.00813008
 0.00664452 0.00478469 0.         0.         0.         0.
 0.         0.         0.         0.         0.00900901 0.00249377
 0.         0.         0.00862069 0.         0.         0.00564972
 0.         0.         0.00980392 0.         0.00934579 0.
 0.         0.0046729  0.         0.00502513 0.00582242 0.01058201
 0.         0.         0.         0.         0.         0.
 0.00478469 0.00215983 0.         0.        ]",0.0,0.0
C0013575,Ectodermal Dysplasia,13,0.007729270960408333,0.0,"[0.00504594 0.00750843 0.00366988 0.00515272 0.00598873 0.00486122
 0.00404555 0.00306309 0.00242301 0.00296311 0.0035258  0.00510292
 0.00625808 0.00344975 0.00338818 0.00340554 0.0057051  0.00375274
 0.005865   0.00596366 0.00639373 0.00514572 0.00709907 0.00445993
 0.00958992 0.00568742 0.00227766 0.00696623 0.00432313 0.00125712
 0.00629182 0.00743908 0.00459655 0.00540304 0.00318787 0.00112135
 0.00528514 0.00249198 0.00442912 0.002938   0.00316737 0.00929065
 0.0060757  0.0030333  0.00494205 0.00155823 0.00312671 0.00322085
 0.00592721 0.00335279 0.00421997 0.00268453 0.00660098 0.00186013
 0.00617887 0.00678178 0.00364794 0.00596986 0.00411313 0.01029298
 0.0078253  0.01087139 0.00859899 0.00444078 0.00276403 0.00515464
 0.00294017 0.00551184 0.00441773 0.00334357 0.00408942 0.00513327
 0.00521057 0.00441705 0.00149084 0.00781889 0.00403983 0.00097764
 0.00200933 0.00556932 0.00952106 0.00608272 0.00327183 0.00241719
 0.00501286 0.00201985 0.00459289 0.0032017  0.0045998  0.00390417
 0.00861046 0.00105663 0.00698873 0.00469623 0.00422636 0.00141263
 0.00383798 0.00482976 0.0026021  0.00647322]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.09,1.0
C1837731,Overfolded helix,24,0.018926593250115954,0.0,"[0.00788692 0.00899554 0.01128256 0.01142111 0.00903527 0.01231714
 0.009572   0.0180345  0.01089192 0.02029986 0.01505568 0.01092018
 0.01031936 0.00887398 0.00804425 0.01029699 0.01041647 0.01406496
 0.01170661 0.01136385 0.01379699 0.00940027 0.01504564 0.01248157
 0.01373548 0.00841735 0.01914023 0.01145503 0.0082341  0.01437074
 0.01782425 0.01132021 0.01185124 0.01643641 0.01130005 0.01315243
 0.02214023 0.01249299 0.0115476  0.01335587 0.01341418 0.00747067
 0.01607999 0.01434826 0.00777966 0.00940283 0.01293741 0.01290414
 0.01438566 0.01282526 0.01435013 0.01514376 0.0142191  0.01359086
 0.01476154 0.01747667 0.01036497 0.02017587 0.01017604 0.01019868
 0.01258247 0.01513965 0.01232031 0.011478   0.01360202 0.01633569
 0.00884623 0.0121487  0.00931438 0.01138772 0.01500722 0.01442583
 0.01105499 0.01027407 0.01181491 0.01785164 0.01116756 0.02005772
 0.01343961 0.01274581 0.01723672 0.01107026 0.01901799 0.0149516
 0.01473922 0.01364741 0.01525586 0.0100943  0.01409195 0.01373625
 0.00934    0.01730735 0.01220135 0.01256963 0.0147785  0.01453858
 0.01057969 0.01139204 0.01026558 0.01045305]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.06,1.0
C1837732,Thickened helices,15,0.06183128004385802,0.01098901098901099,"[0.01236961 0.01722238 0.02036185 0.01487944 0.00638728 0.01574252
 0.0107454  0.00866728 0.01592935 0.01405227 0.01528639 0.01579684
 0.01330913 0.01083035 0.02160796 0.01033663 0.01259263 0.00907312
 0.01809333 0.01071545 0.00979376 0.01330152 0.01202298 0.01611688
 0.01918049 0.02078247 0.00935808 0.0139283  0.01034443 0.01055749
 0.01523203 0.01773564 0.01404481 0.01666157 0.01065557 0.01815192
 0.01677829 0.01112353 0.01535322 0.01391651 0.01118647 0.02212602
 0.00967685 0.00978863 0.01145751 0.01257713 0.01570129 0.01112435
 0.01068782 0.01699421 0.01851604 0.00900349 0.01417798 0.01716049
 0.01176269 0.01146729 0.01353875 0.01345321 0.01035137 0.01582611
 0.01714149 0.01717836 0.01726922 0.01169602 0.0074315  0.0131366
 0.01580531 0.01607644 0.00904205 0.00855853 0.01074173 0.01819194
 0.01551337 0.01498742 0.01748897 0.01139202 0.01287911 0.0148097
 0.01699597 0.01201629 0.01640733 0.00966933 0.01023056 0.01348192
 0.01232065 0.01268136 0.02158639 0.00869401 0.01543607 0.0125055
 0.02174584 0.01697366 0.00567933 0.00702408 0.01339592 0.01404703
 0.01365907 0.00764498 0.01403082 0.01195778]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C1847514,Postnatal microcephaly,24,0.01812576930289378,0.0,"[0.0148406  0.01509459 0.01630272 0.01248293 0.01532537 0.01517804
 0.01154774 0.01951554 0.01171442 0.01940628 0.01452607 0.01935505
 0.02106145 0.01678464 0.01166842 0.01568034 0.01688832 0.02037371
 0.01830362 0.02282756 0.01571298 0.01814825 0.02040874 0.0210768
 0.01942167 0.01701874 0.02206544 0.01839786 0.0146189  0.01791295
 0.01456883 0.01368607 0.0161965  0.02003107 0.01570078 0.01772209
 0.01734069 0.01424673 0.0200655  0.01996706 0.0212708  0.01718697
 0.01759494 0.0126667  0.01746806 0.01595367 0.02136247 0.02109318
 0.01412546 0.01192043 0.01407137 0.0146098  0.01607346 0.01733045
 0.02040808 0.01137853 0.01419358 0.0236809  0.01708948 0.01970758
 0.01656218 0.0171473  0.01740073 0.01231039 0.01557524 0.01950864
 0.01897363 0.01915365 0.01655634 0.01667795 0.01767721 0.01920592
 0.01339581 0.02288682 0.01795353 0.0167683  0.01461205 0.01746683
 0.01154514 0.01085698 0.01414882 0.01823254 0.01620173 0.01628223
 0.01487455 0.0158146  0.01088112 0.01823093 0.01293528 0.01143197
 0.01278545 0.02207823 0.01672873 0.02161617 0.02009869 0.01727846
 0.01678627 0.01776713 0.01406792 0.01871387]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.33,1.0
C0545053,Advanced bone age,35,0.040426594674476506,0.005571030640668524,"[0.02070873 0.02128828 0.02242085 0.02074427 0.02351747 0.02537391
 0.02053093 0.0197715  0.01707241 0.02614857 0.02315921 0.02143594
 0.01687358 0.02508702 0.01853919 0.02535149 0.02717702 0.02173782
 0.02174428 0.02518566 0.02020183 0.02703745 0.02490118 0.02288276
 0.02571755 0.0224432  0.02865975 0.02105977 0.01974092 0.01618683
 0.02808968 0.02559601 0.02584359 0.02240464 0.02292947 0.01881781
 0.0297046  0.02356765 0.02262608 0.02345743 0.02549439 0.0228129
 0.02411911 0.01712108 0.02202983 0.0208848  0.02056485 0.02651974
 0.02573487 0.0261492  0.02769416 0.02495177 0.02623745 0.02712796
 0.02780875 0.02231785 0.02750192 0.02455596 0.02439557 0.03013504
 0.02157972 0.02348514 0.02135702 0.02183528 0.02087704 0.02101703
 0.02139063 0.02083658 0.02263002 0.02306753 0.02177857 0.02375318
 0.02032466 0.0229167  0.02230678 0.02451466 0.02169879 0.02815231
 0.02572004 0.02073023 0.02133004 0.02521135 0.02215451 0.0245492
 0.02362306 0.02740071 0.02040471 0.0253936  0.02786891 0.02315864
 0.02214756 0.02367873 0.02404069 0.01962985 0.02667911 0.02618282
 0.02122524 0.02356147 0.02208891 0.03025414]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0017638,Glioma,73,0.12850974355804712,0.012244897959183675,"[0.07259325 0.06255516 0.07533891 0.06878748 0.07340924 0.06920028
 0.07883067 0.0717969  0.08824159 0.06707554 0.07031483 0.07210274
 0.07124219 0.07153715 0.06408265 0.07337124 0.06189124 0.0781642
 0.07420777 0.07645707 0.07335635 0.06286839 0.06872987 0.06266973
 0.07324265 0.06493693 0.07365487 0.06721956 0.05862299 0.06870831
 0.07061684 0.06380981 0.07184785 0.06591354 0.07846746 0.06940957
 0.06005497 0.06871533 0.07357723 0.07976666 0.07016252 0.06781676
 0.08212669 0.07620882 0.07109147 0.0791125  0.08104017 0.0620969
 0.06764451 0.06184045 0.06969469 0.0666858  0.06969759 0.05874642
 0.07543845 0.06636815 0.06486307 0.07505694 0.07036781 0.08084769
 0.07622371 0.0654412  0.08273425 0.07774474 0.07383701 0.07431877
 0.06563101 0.07385253 0.06958493 0.07511452 0.07514605 0.06635127
 0.07011075 0.06617078 0.06803263 0.06684987 0.07779233 0.07207487
 0.067445   0.06381139 0.07540993 0.06813546 0.0766175  0.07038105
 0.07981804 0.0749666  0.0674633  0.06825384 0.07194312 0.06835174
 0.07623583 0.06960785 0.06801228 0.07368734 0.08055155 0.07421927
 0.07037522 0.07612833 0.07797807 0.07029907]","[0.00737101 0.         0.         0.00490196 0.00862069 0.
 0.         0.         0.01       0.         0.         0.
 0.         0.         0.00757576 0.         0.         0.
 0.         0.         0.         0.0028169  0.         0.01005025
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00581395 0.         0.00581395 0.
 0.         0.         0.00502513 0.00609756 0.00320513 0.00458716
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00684932 0.0049505  0.         0.
 0.         0.00540541 0.0075188  0.00865801 0.         0.
 0.         0.         0.         0.         0.00460829 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00395257 0.00396825 0.         0.00763359
 0.00884956 0.0045045  0.         0.00598802 0.         0.00943396
 0.         0.         0.         0.         0.         0.
 0.         0.00430416 0.         0.        ]",0.0,0.0
C0017639,Gliosis,55,0.08374690355196814,0.005747126436781609,"[0.04996066 0.05444445 0.03970061 0.04675033 0.04689133 0.03759741
 0.05347529 0.04082538 0.04655861 0.04516128 0.0436521  0.03804808
 0.05060122 0.05040491 0.04993891 0.04252141 0.03956619 0.04627439
 0.04321417 0.05479172 0.05062998 0.0430588  0.04360461 0.04948109
 0.0510906  0.05510337 0.03822687 0.04368108 0.04929704 0.04492459
 0.04846415 0.04520592 0.04595633 0.04741767 0.04604368 0.04740331
 0.04578917 0.04798072 0.04346071 0.0508938  0.05006272 0.04103536
 0.04426503 0.0548865  0.04064397 0.04549637 0.05439217 0.04313363
 0.05475671 0.05165778 0.0431916  0.05268577 0.04694182 0.04366944
 0.0449975  0.04721233 0.04513387 0.05443838 0.03788609 0.04838743
 0.05358442 0.04715955 0.04517883 0.04603219 0.05106163 0.05016773
 0.04869563 0.0405171  0.03736869 0.04811481 0.0550079  0.04467115
 0.04400687 0.05362861 0.04150024 0.04375839 0.0514914  0.05233579
 0.04904513 0.04891013 0.04145863 0.04199446 0.04379936 0.04372376
 0.04662964 0.04951181 0.04381583 0.0458507  0.0496574  0.04779732
 0.04475093 0.05078887 0.04820798 0.04455476 0.04064053 0.04614816
 0.05190078 0.05209851 0.04713292 0.0403948 ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00193798 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.0,0.0
C0240379,Open mouth,45,0.037241178526597675,0.0,"[0.02961397 0.02501079 0.03225172 0.03233378 0.029972   0.02773133
 0.02766925 0.02711233 0.02755292 0.02346553 0.0223412  0.03555076
 0.02655292 0.0246713  0.02914027 0.02734205 0.03094583 0.02297735
 0.0330606  0.02770667 0.02882888 0.02491391 0.02536295 0.02204008
 0.02564402 0.02943236 0.02780281 0.02147676 0.02561354 0.03014145
 0.03077947 0.0189261  0.02596002 0.03494211 0.02921104 0.02899042
 0.02330797 0.03199565 0.03043976 0.03029514 0.02979618 0.03313753
 0.0266817  0.0260088  0.02728372 0.02954041 0.02949096 0.02599796
 0.02121711 0.03175897 0.03218818 0.0278676  0.0297448  0.02735232
 0.02435059 0.02301602 0.02312041 0.03073316 0.02361629 0.02895372
 0.0228301  0.03042008 0.02635217 0.03148464 0.02724581 0.02682306
 0.02511609 0.03250681 0.0317023  0.03221356 0.02568493 0.03233206
 0.02765259 0.02676294 0.02490845 0.02497672 0.03310614 0.02955494
 0.03572992 0.02522115 0.03109115 0.02391749 0.02727263 0.03309924
 0.031809   0.03127612 0.02971147 0.02934959 0.02997382 0.03317035
 0.02998004 0.02284735 0.02737843 0.03163739 0.0262407  0.02937139
 0.02665686 0.02898936 0.02563752 0.02394265]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,1.0
