disease_id,disease_name,disease_size,loo_median_CI,loo_median_DI,null_loo_medians_CI,null_loo_medians_DI,pvalue_CI,pvalue_DI
C0018818,Ventricular Septal Defects,117,0.10956916521620792,0.008547008547008548,"[0.07293678 0.08070256 0.07792943 0.07463793 0.06701448 0.08345125
 0.07214085 0.07163895 0.07580464 0.0806527  0.07482995 0.08833504
 0.07474089 0.07658748 0.0743507  0.07549792 0.0837015  0.08086686
 0.08109914 0.07965361 0.08350369 0.07774299 0.07785768 0.07536617
 0.076271   0.07453051 0.07525681 0.08100459 0.07975925 0.07960549
 0.0830825  0.0838664  0.08423591 0.08281157 0.07846514 0.08015429
 0.0803999  0.08628285 0.09065417 0.07977341 0.0870904  0.07641086
 0.08005642 0.07542787 0.08022059 0.07620638 0.08113906 0.0886567
 0.0709202  0.07284424 0.08137666 0.07966462 0.08140967 0.08536519
 0.08889694 0.07692678 0.08279201 0.083687   0.08798659 0.07264344
 0.0812419  0.08341033 0.08501828 0.08091151 0.08343319 0.07258047
 0.08447021 0.08064647 0.08034526 0.0741512  0.08693357 0.08870278
 0.08065707 0.07471114 0.08998788 0.08252383 0.08236027 0.08325702
 0.08048949 0.0782996  0.06904963 0.0691224  0.07749493 0.07113701
 0.07746792 0.07393472 0.06636026 0.07429838 0.07824754 0.07573677
 0.07953895 0.08084596 0.07406882 0.08406174 0.08500429 0.08326202
 0.079089   0.07956625 0.08083591 0.07845295]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00343643 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.0047619  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.0,0.0
C0162671,MELAS Syndrome,11,0.230091365880164,0.020202020202020204,"[0.00585012 0.0097998  0.01084083 0.00943923 0.01081987 0.00567832
 0.00568791 0.0096277  0.01014963 0.00411552 0.00817255 0.00968752
 0.01199658 0.00898431 0.00953086 0.01070426 0.00632944 0.00994611
 0.00655459 0.00395923 0.01059437 0.00722818 0.00320724 0.01361901
 0.00748628 0.00804731 0.00829605 0.00897107 0.0079478  0.00710862
 0.00787296 0.00742378 0.0124949  0.00564521 0.00639728 0.00672334
 0.01229688 0.01173689 0.01305225 0.00561806 0.00563728 0.00826378
 0.00419521 0.00687236 0.0075977  0.01094312 0.0109479  0.00391409
 0.01258301 0.01019861 0.00580101 0.00459862 0.00490226 0.00832102
 0.00777354 0.00530434 0.00897712 0.00769602 0.0077215  0.00926025
 0.00595256 0.00760243 0.01065133 0.00561357 0.00551099 0.00956222
 0.007185   0.0107105  0.00701894 0.00557021 0.011085   0.00777334
 0.00945028 0.00526128 0.00294703 0.0044248  0.00412776 0.01191683
 0.00852612 0.00685496 0.00694147 0.00468232 0.00869029 0.00596657
 0.0066815  0.00893325 0.01121655 0.00996882 0.0044109  0.00723041
 0.0066353  0.00744957 0.00808313 0.01293935 0.00737688 0.00714965
 0.00660075 0.0061292  0.00952073 0.00611022]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0018817,Atrial Septal Defects,85,0.07489534882870784,0.0,"[0.04498444 0.04142954 0.05291916 0.05720734 0.05949285 0.06025808
 0.05203346 0.05860683 0.05581461 0.05577306 0.05971524 0.05669948
 0.05116664 0.06036659 0.05029559 0.04677472 0.06140544 0.04784577
 0.05458594 0.0508186  0.05110019 0.05427486 0.05818533 0.05779252
 0.05781781 0.06308973 0.05514589 0.05466443 0.04924624 0.06827429
 0.0517601  0.05824884 0.04912252 0.05485926 0.05529375 0.05970877
 0.05371101 0.04653798 0.0495308  0.04995221 0.0531412  0.05329478
 0.0605646  0.0563342  0.05489127 0.04842758 0.05459118 0.05875109
 0.05217022 0.05767542 0.05190682 0.05768538 0.06254815 0.06000303
 0.05251717 0.05202284 0.0534979  0.05356634 0.0594266  0.05691891
 0.05765706 0.05455367 0.0573859  0.05626432 0.05044868 0.05597621
 0.06465694 0.04931973 0.05372557 0.06240589 0.0505006  0.04730004
 0.04617459 0.05430961 0.05575144 0.05632108 0.05905922 0.05865168
 0.05301266 0.0547652  0.05956091 0.05317782 0.05033833 0.05329139
 0.05296146 0.05419988 0.05944143 0.05982744 0.05695511 0.0569871
 0.05136489 0.05066701 0.05535457 0.05081256 0.05788323 0.05381737
 0.06407019 0.05827445 0.05354865 0.04798543]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.56
C0018816,Heart Septal Defects,25,0.0306185046323342,0.0,"[0.02175233 0.01460897 0.02035936 0.01227074 0.01133031 0.02191281
 0.01831104 0.0179447  0.01964952 0.01135231 0.02078793 0.01859715
 0.01793146 0.01797561 0.0215206  0.02468381 0.01654125 0.02111255
 0.01578347 0.01849641 0.01595139 0.01405939 0.01523355 0.01858636
 0.01631945 0.01989483 0.01637191 0.01738995 0.01529623 0.01869158
 0.01834166 0.01583309 0.01701081 0.0160428  0.01736458 0.02299728
 0.01066004 0.01965113 0.02263384 0.01881136 0.01902908 0.02005353
 0.02269264 0.01392052 0.0191544  0.02382975 0.01559419 0.01811399
 0.02320216 0.01936952 0.01173797 0.02280886 0.01678416 0.01947329
 0.01736734 0.01481387 0.01088463 0.01536361 0.01559683 0.02535214
 0.01296602 0.02143532 0.01954549 0.0212982  0.02125077 0.02019776
 0.02622033 0.01727501 0.01969933 0.01547478 0.01952498 0.01790451
 0.02116091 0.01402742 0.01677882 0.01666953 0.02020523 0.02426964
 0.01295316 0.01594714 0.01700034 0.01670006 0.01640351 0.01384637
 0.01740365 0.01546285 0.02088187 0.02488333 0.02165209 0.01860253
 0.02465441 0.01861851 0.02183625 0.01193902 0.02942362 0.0230708
 0.02227536 0.02178593 0.01714524 0.01883452]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.53
C1855081,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 1",15,0.034239388974120176,0.0,"[0.01192499 0.01538126 0.01317743 0.01674746 0.01473113 0.0150568
 0.0126025  0.0133537  0.01175556 0.01154828 0.02133291 0.01489228
 0.01377796 0.02915482 0.01301953 0.01507235 0.01159059 0.01055086
 0.01246257 0.00976386 0.01680352 0.02057128 0.01430623 0.01856538
 0.01319184 0.01413563 0.01190388 0.01432677 0.01160934 0.00823967
 0.0141165  0.01345876 0.01269368 0.01277232 0.01237249 0.0207129
 0.01835483 0.01082132 0.01222772 0.01675906 0.01333181 0.01377208
 0.0157687  0.01278225 0.01176435 0.00823555 0.01184427 0.01948064
 0.02651827 0.01044124 0.0177611  0.0167131  0.01821707 0.01658378
 0.0132882  0.01780385 0.01295751 0.01319883 0.01623521 0.01902444
 0.0103527  0.01489187 0.01571632 0.01140162 0.01480673 0.01886586
 0.01677583 0.00887245 0.0145877  0.01271616 0.01152737 0.01393478
 0.015829   0.01329689 0.01470149 0.01112395 0.00981092 0.01287445
 0.01807893 0.02488437 0.01323468 0.01210447 0.01546002 0.0110504
 0.01331929 0.0151371  0.01310366 0.01509518 0.01764133 0.00977482
 0.01902279 0.01233684 0.02552512 0.02141548 0.00912364 0.0123668
 0.0142675  0.01197867 0.01924476 0.00929553]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.43
C0006142,Malignant neoplasm of breast,14,0.08592250368477972,0.03408251231527094,"[0.01437241 0.0176238  0.01101421 0.01193502 0.00958706 0.01374215
 0.01079813 0.00702844 0.01427398 0.01257246 0.0117612  0.01925545
 0.00743041 0.01031805 0.01233418 0.00775556 0.01404644 0.01308148
 0.00962531 0.01233102 0.00986933 0.00876457 0.01278992 0.0135882
 0.01425382 0.01142256 0.01059764 0.01026792 0.00884545 0.01202423
 0.01469206 0.01175984 0.02051413 0.01223668 0.0117034  0.00472745
 0.01128311 0.01526187 0.01313542 0.01201972 0.00933207 0.01891627
 0.00990735 0.01347847 0.01494618 0.00856182 0.01210069 0.01628456
 0.01424596 0.00769725 0.01123692 0.00841187 0.00863613 0.01271095
 0.01600768 0.01217812 0.0148253  0.0124073  0.01189055 0.01609732
 0.00997017 0.0199642  0.0101825  0.01174203 0.01033848 0.01540159
 0.01661375 0.01101821 0.01511332 0.01305594 0.01968718 0.01074302
 0.015156   0.01515657 0.01201354 0.0076859  0.01014953 0.0114376
 0.01119608 0.01343574 0.01238978 0.01576035 0.01518108 0.0099186
 0.01521412 0.00866161 0.00887789 0.01205361 0.00867046 0.01287413
 0.01093321 0.00947197 0.01354861 0.01224757 0.01419605 0.00923276
 0.00947294 0.01365893 0.0186249  0.01810801]","[0.00263654 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.0,0.0
C0009319,Colitis,31,0.023382839626293794,0.0,"[0.02120592 0.01518954 0.01778137 0.01209746 0.01500749 0.01577912
 0.01584357 0.01629824 0.01217242 0.01155189 0.01280231 0.01980798
 0.0119288  0.01371501 0.0130818  0.01857214 0.01481961 0.01322092
 0.01821388 0.01361439 0.01784633 0.01180237 0.01543394 0.01553027
 0.01352487 0.01945029 0.01452444 0.01949428 0.01181865 0.01442923
 0.01484427 0.01980394 0.01234907 0.0120769  0.01659729 0.01349886
 0.02175002 0.01593215 0.01729669 0.01254882 0.01157931 0.01856134
 0.01325697 0.02265999 0.01335255 0.01825185 0.01261796 0.01166578
 0.01882138 0.0130595  0.01691506 0.01103374 0.01516025 0.00939795
 0.02109715 0.01373879 0.01527377 0.02092304 0.02060971 0.00967585
 0.01297336 0.01583878 0.01627103 0.01143785 0.01300013 0.01604054
 0.0159412  0.00941272 0.01892675 0.01210452 0.01497645 0.01333317
 0.01272006 0.02500251 0.01467508 0.01502463 0.01669767 0.01496021
 0.0181401  0.01784359 0.01276868 0.01559125 0.02206638 0.01390186
 0.01293625 0.01914187 0.01929019 0.01597213 0.02110493 0.01049345
 0.01626937 0.01585783 0.01396801 0.01425778 0.01725481 0.01555588
 0.01215445 0.01097149 0.01869177 0.01458274]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.01,0.53
C3887524,Skin Erosion,12,0.04002311983507599,0.019727891156462583,"[0.00980216 0.00714251 0.00944997 0.00800487 0.0135265  0.01065555
 0.00488622 0.00657712 0.00946911 0.00661867 0.00813846 0.0104262
 0.01271258 0.01108956 0.01102586 0.0088228  0.00669749 0.01240768
 0.00786634 0.00803755 0.00958063 0.0074653  0.00443469 0.00624461
 0.0093899  0.00505008 0.00857734 0.00769048 0.01168404 0.00628955
 0.01124684 0.00642918 0.00293689 0.01388401 0.0117361  0.00863296
 0.01613882 0.00973982 0.01160685 0.0076277  0.01279739 0.00990991
 0.00877617 0.00779582 0.00743317 0.00751872 0.008344   0.00718102
 0.00683796 0.00761338 0.0100704  0.01446284 0.00578954 0.01186696
 0.01073487 0.01303734 0.01047327 0.00968844 0.00438963 0.00555033
 0.01055139 0.00848337 0.0094577  0.00536769 0.00841486 0.00516331
 0.00556881 0.00673404 0.00883328 0.00863647 0.00844566 0.00541982
 0.01059293 0.00665604 0.0063727  0.00710747 0.00986044 0.00863752
 0.00805095 0.01260974 0.01225007 0.00769543 0.00832029 0.00706855
 0.01288713 0.01397916 0.00618005 0.00991087 0.00818875 0.00321349
 0.00964331 0.00818476 0.00708252 0.00995876 0.00676143 0.00718658
 0.00626959 0.00949353 0.01076339 0.0056566 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0392476,Epiphyseal dysplasia,14,0.011803824441605234,0.0,"[0.00049515 0.00387628 0.00271388 0.00410264 0.00420668 0.00262235
 0.00559677 0.00396827 0.00377898 0.00141157 0.00380219 0.
 0.00170955 0.0006286  0.00290187 0.00150292 0.00414121 0.00071096
 0.0039365  0.0037164  0.00312397 0.         0.00428413 0.
 0.00253561 0.00033378 0.00253022 0.00334842 0.00225591 0.00061249
 0.         0.00211124 0.00046656 0.00413651 0.00140521 0.00349202
 0.00218266 0.00041645 0.         0.00259122 0.         0.00328979
 0.00121652 0.0005991  0.00408075 0.00522183 0.0017028  0.00096926
 0.00383094 0.00542968 0.00384974 0.00443591 0.         0.00678574
 0.00459766 0.00576749 0.00044865 0.0009548  0.         0.00048683
 0.         0.00393951 0.003883   0.00253488 0.00248299 0.00222222
 0.         0.00253179 0.00560149 0.00171868 0.00049228 0.
 0.00106552 0.0042254  0.0042134  0.         0.0016427  0.00340043
 0.00380025 0.         0.         0.00352143 0.00262381 0.
 0.00102004 0.00471826 0.00812643 0.00383225 0.00262818 0.00173844
 0.00483864 0.         0.00149966 0.00879769 0.00214607 0.
 0.00343604 0.00071267 0.         0.00599845]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.5
C0026826,Muscle Hypertonia,88,0.06626555956982985,0.009504504504504505,"[0.04138451 0.04226676 0.04114004 0.04356556 0.0401967  0.04566634
 0.04790599 0.04597264 0.05177507 0.04354909 0.03994927 0.05062542
 0.05101736 0.04592199 0.05233153 0.04242584 0.04049071 0.05292345
 0.04572819 0.04838413 0.04872985 0.04512033 0.04471652 0.04464327
 0.0441906  0.04301142 0.04119804 0.04827471 0.04803667 0.04324303
 0.04217055 0.04860858 0.05386887 0.04217912 0.05352131 0.04803486
 0.05106906 0.04360813 0.04590782 0.04891111 0.04864561 0.04176662
 0.04953479 0.0435035  0.04358976 0.04494117 0.04540269 0.04540474
 0.04770187 0.04868483 0.04689233 0.03880987 0.04671806 0.04570793
 0.03804722 0.04190489 0.04647383 0.04238887 0.0493166  0.04323772
 0.0496352  0.04564859 0.04617839 0.04755253 0.04840804 0.05249557
 0.03896977 0.04639641 0.04787534 0.0486264  0.04425871 0.04781114
 0.04680559 0.04298665 0.04308503 0.0401678  0.05828764 0.04688498
 0.0487398  0.04259364 0.05012137 0.05022316 0.05189547 0.04483616
 0.04231161 0.04954481 0.04402842 0.05356119 0.04372372 0.05068542
 0.04740492 0.04508243 0.04293214 0.04384359 0.04138638 0.04658313
 0.04358947 0.04271263 0.04682486 0.05103632]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0026821,Muscle Cramp,55,0.06139287310069508,0.0,"[0.05284779 0.05198431 0.05383584 0.04709172 0.03787678 0.04838834
 0.04909505 0.03798079 0.04192585 0.04094056 0.042853   0.05630299
 0.04616453 0.04366346 0.0393891  0.04656621 0.04673111 0.05387994
 0.04746593 0.05053418 0.03564548 0.0535046  0.04032673 0.04606971
 0.05196279 0.03951994 0.03994898 0.04016748 0.04889529 0.04138347
 0.05195541 0.05464214 0.05003624 0.04596133 0.04535009 0.04551763
 0.05101935 0.0452494  0.04993314 0.04925064 0.04953706 0.04432475
 0.03229421 0.04583484 0.04235574 0.03960676 0.0430246  0.03774499
 0.04825149 0.04491058 0.04338619 0.04651889 0.04921499 0.05329557
 0.03860247 0.0460508  0.06126729 0.04411057 0.03967546 0.05047284
 0.03138274 0.04874777 0.04813396 0.04493884 0.03010186 0.0392115
 0.04541548 0.04422081 0.05095692 0.04034464 0.04982378 0.0546476
 0.05483202 0.03705176 0.05081609 0.04633864 0.04057179 0.05063194
 0.04828536 0.05066775 0.05063767 0.04581835 0.03684883 0.03530461
 0.05051285 0.04438191 0.04651351 0.04618417 0.04895219 0.04304199
 0.04684816 0.03955736 0.04176143 0.0485566  0.04268921 0.06333762
 0.03612358 0.04487032 0.04925705 0.03736667]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00493421 0.
 0.         0.         0.         0.00209644 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00323625 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00306748 0.00375335
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.00215983
 0.         0.         0.         0.         0.         0.00746269
 0.         0.         0.00483092 0.        ]",0.01,0.53
C0018553,"Hamartoma Syndrome, Multiple",9,0.0290226497527499,0.00816326530612245,"[0.0058314  0.00799635 0.00764828 0.00682456 0.01093469 0.00789907
 0.00825924 0.00958134 0.00701124 0.00852994 0.00440182 0.00423416
 0.00411468 0.00748711 0.00509672 0.00895481 0.00855294 0.01101703
 0.00566696 0.01655657 0.0099067  0.00683491 0.0242951  0.00648086
 0.00728248 0.00547985 0.01214599 0.00649329 0.01083307 0.01206253
 0.00862312 0.00683807 0.00899088 0.01134305 0.01226922 0.01049764
 0.01225342 0.01142297 0.01119901 0.00919239 0.00584444 0.01056824
 0.00572041 0.0139389  0.00529568 0.0100035  0.0132823  0.0094009
 0.01176615 0.00327255 0.00874888 0.00899724 0.00474175 0.01352173
 0.01155512 0.00581219 0.01224135 0.00830729 0.00864305 0.00381739
 0.00841889 0.00710137 0.00208761 0.00627714 0.0103265  0.00818896
 0.01515639 0.00903889 0.00986423 0.0104321  0.0065602  0.0041359
 0.00791864 0.0110323  0.00736121 0.00604561 0.00688893 0.01186136
 0.00737242 0.00731744 0.00740655 0.00912986 0.00920115 0.00598368
 0.01007681 0.00538463 0.0060837  0.00572932 0.00498003 0.00802178
 0.00990994 0.00694959 0.01466847 0.00433347 0.00847937 0.00533579
 0.00595855 0.01315878 0.01012879 0.0107095 ]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0.]",0.0,0.0
C0700208,Acquired scoliosis,281,0.22499652721914387,0.0379746835443038,"[0.17955549 0.18470067 0.18302578 0.17771184 0.17704118 0.17801042
 0.18595885 0.17485443 0.18522557 0.17697232 0.1896835  0.19056104
 0.18379665 0.18711025 0.18128513 0.1872099  0.17686597 0.17989697
 0.18377643 0.19888726 0.18741008 0.18510811 0.16976736 0.1814858
 0.18444569 0.18541598 0.17956119 0.19070601 0.18485218 0.18429346
 0.19686674 0.180184   0.18940457 0.17469773 0.17825448 0.19010564
 0.17697932 0.19446986 0.18479566 0.17992146 0.17933276 0.19701786
 0.18391691 0.18336616 0.17707248 0.1919241  0.17499335 0.18748734
 0.18895939 0.19240686 0.17397151 0.18692917 0.18032434 0.18029632
 0.1841875  0.19479854 0.19238341 0.18118712 0.20045028 0.17263925
 0.20103504 0.19706806 0.16522208 0.19144271 0.19735886 0.17334947
 0.18623305 0.19503892 0.19085618 0.19191002 0.17725697 0.19617319
 0.18463673 0.17590337 0.18715622 0.19532269 0.18992938 0.18154191
 0.18461177 0.17838543 0.18296995 0.17569605 0.18341758 0.18416458
 0.18519399 0.17684135 0.19028667 0.18834168 0.18861704 0.17732017
 0.16685908 0.18648895 0.18580871 0.19956872 0.17676707 0.18601066
 0.20591519 0.18410065 0.17344012 0.18181277]","[0.01923077 0.01639344 0.01724138 0.02150538 0.01736973 0.02597403
 0.01724138 0.01818182 0.02272727 0.02631579 0.02150538 0.01801802
 0.02941176 0.02272727 0.02083333 0.02040816 0.02083333 0.01449275
 0.01431981 0.02272727 0.01492537 0.01960784 0.01724138 0.01639344
 0.02484472 0.0125     0.01724138 0.01666667 0.02083333 0.02325581
 0.02439024 0.01754386 0.01923077 0.01492537 0.01886792 0.01814516
 0.01944444 0.01612903 0.0212766  0.01875    0.02173913 0.01694915
 0.01960784 0.01818182 0.01960784 0.01923077 0.02068966 0.02380952
 0.02054795 0.01785714 0.01282051 0.0212766  0.02166065 0.01587302
 0.01694915 0.01818182 0.02266289 0.02234637 0.01176471 0.01818182
 0.02040816 0.01612903 0.0173913  0.01818182 0.02083333 0.01754386
 0.01724138 0.01960784 0.01612903 0.01626016 0.01652893 0.01923077
 0.01893939 0.01639344 0.01937984 0.02040816 0.01754386 0.02247191
 0.01626016 0.01612903 0.01666667 0.01639344 0.01724138 0.01338432
 0.01428571 0.0212766  0.02380952 0.01522843 0.01923077 0.02040816
 0.01724138 0.01587302 0.0212766  0.01785714 0.01694915 0.01298701
 0.01851852 0.02046784 0.01515152 0.0228013 ]",0.0,0.0
