,data,data,loo_ptest[DP],loo_ptest[DP],loo_ptest[DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=1][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],lci_dpp[d=8][DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],ci_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],rw_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],dns_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],diamond_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],node2vec_dpp[DP],subgraph_metrics[DP],subgraph_metrics[DP],subgraph_metrics[DP]
C0730290,Cone dystrophy,,20.0,0.0,1.0,0.1,0.05,0.8198925105632167,0.011572501213619557,0.15,0.05,0.8130322236151739,0.008750074601692297,0.1,0.1,0.774938477968,0.015079064100799998,0.05,0.05,0.7395308074476482,0.011368647642166923,0.15,0.0,0.5675813715930723,0.002306758029343509,0.05,0.05,0.5183846403863119,0.050088212080412274,0.15,0.05,0.7408343780470819,0.01320348074079451,0.9725400457665904,0.9848997656860192,0.03157894736842105
C0730292,Macular dystrophy,,6.0,1.0,1.0,0.0,0.0,0.4473071628540053,4.665424563942582e-05,0.0,0.0,0.4795639800163952,4.8224483746098935e-05,0.0,0.0,0.44184724606700004,4.63994060876e-05,0.0,0.0,0.4145283281518259,8.898225552475744e-05,0.0,0.0,0.4993426445795245,4.6399406087602083e-05,0.0,0.0,0.4930397661361421,4.6399406087602083e-05,0.0,0.0,0.8675699503503318,0.002721693556933789,0.9444444444444444,0.0,0.06666666666666668
C0740279,Atrophy of cerebellum,,100.0,0.01,1.0,0.09,0.02,0.8362550682760871,0.009458767432460621,0.09,0.0,0.885569045066878,0.00837772365754096,0.12,0.04,0.772089760917,0.012243126606700001,0.06,0.0,0.7787705643845831,0.0035899226878726757,0.0,0.0,0.6505958428484877,0.0015645344436540224,0.05,0.0,0.5332017523418929,0.0018900033620288406,0.01,0.0,0.635793447359836,0.001804791559437096,0.964928193499622,0.5980252954411411,0.02343434343434344
C0740392,"Infarction, Middle Cerebral Artery",nervous system ,33.0,0.0,1.0,0.12499999999999994,0.03333333333333333,0.8057255853930496,0.019969968024712858,0.06666666666666668,0.0,0.7473659248590719,0.003650815456161922,0.25833333333299996,0.0333333333333,0.854337019141,0.009894633254569999,0.09166666666666663,0.03333333333333333,0.8454670755126061,0.014158521379821662,0.025,0.0,0.6257861379545314,0.0019531217905359227,0.06666666666666668,0.03333333333333333,0.539087181750604,0.011894676648994391,0.16666666666666666,0.06666666666666668,0.889360326457288,0.018197269013457328,0.9663608562691132,0.8698821098515405,0.0625
C0740394,Hyperuricemia,acquired metabolic ,16.0,0.42,1.0,0.05,0.05,0.6595480711201894,0.002871444854733732,0.05,0.05,0.7631597883106634,0.005533085811397504,0.0,0.0,0.62845852096,0.0011622898661400002,0.0,0.0,0.6315096792163779,0.0011137267422684156,0.0,0.0,0.5545436609256765,0.000485756714049372,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.0,0.0,0.5698365906875262,0.00026965051035749067,0.9838709677419356,0.9492471663001184,0.075
C0741796,Recurrent bronchitis,,23.0,0.0,0.0,0.18333333333333326,0.08333333333333333,0.8728112132751308,0.0905168834295648,0.25,0.08333333333333333,0.8859423856846538,0.04187485498965611,0.3,0.133333333333,0.852172533358,0.0189963801484,0.2833333333333333,0.08333333333333333,0.8497887062320053,0.014056900185628385,0.13333333333333333,0.0,0.7622047305036996,0.004601903262043067,0.11666666666666665,0.11666666666666665,0.5521404136094858,0.0142342803885257,0.15,0.05,0.7511508931612024,0.027813528951071063,0.968058968058968,0.8495025909607338,0.10276679841897234
C0742906,C-reactive protein increased,,15.0,0.0,1.0,0.3,0.0,0.9344130071488256,0.007275372155822023,0.4,0.05,0.9590300343514994,0.011466180414674362,0.35,0.1,0.9047999257260001,0.026968154878500003,0.15,0.0,0.9136709683409154,0.004014687420260932,0.05,0.0,0.7125673103704392,0.002660866184071439,0.1,0.05,0.5938190511558815,0.005078862192815436,0.25,0.1,0.9287833070281312,0.032486448418896044,0.9611178614823817,0.9242331556410032,0.1523809523809524
C0743359,ear infection chronic,,52.0,0.0,0.0,0.27,0.11333333333333333,0.8693695264667133,0.030208338973159568,0.31,0.15333333333333332,0.9134101371774004,0.0430923893212718,0.153333333333,0.036666666666699994,0.8347336278380001,0.0161377827837,0.15666666666666668,0.07666666666666666,0.8374793458885531,0.0139437245654924,0.05666666666666665,0.0,0.7577574207548633,0.002459778714846228,0.11666666666666667,0.07666666666666667,0.5520305355343719,0.012169147668638315,0.06000000000000001,0.04,0.7372085561497326,0.0064708404833461785,0.967161845191556,0.6871040563920171,0.04751131221719457
C0743912,Increased ferritin,,14.0,0.0,1.0,0.25,0.25,0.6042101842825977,0.028747560546132964,0.25,0.25,0.5311377245508982,0.07150859259720342,0.3,0.15,0.7513473053890001,0.0242448419143,0.25,0.15,0.7812746599823608,0.014174622771604828,0.4,0.2,0.696271410667038,0.024391869874778743,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.05,0.0,0.6728403657800678,0.0016581277715016732,0.9214285714285714,0.9847076461769116,0.12087912087912088
C0744356,genital abnormal,,17.0,0.0,0.0,0.65,0.2,0.959603064066852,0.035614986440418536,0.65,0.45,0.911571494893222,0.08797783119377202,0.65,0.1,0.9241689879289999,0.0253214326696,0.75,0.1,0.969489322191272,0.02856115131384028,0.35,0.0,0.8904166666666666,0.01096216136862187,0.3,0.15,0.7438091922005571,0.012338617978169871,0.65,0.2,0.9058867223769732,0.03830888336031864,0.9521028037383178,0.5482677051317123,0.6029411764705882
C0744641,Intermittent migraine headaches,,69.0,0.0,0.0,0.11428571428571427,0.057142857142857134,0.8544864464773252,0.018273202612889304,0.2690476190476191,0.04523809523809523,0.8678560348189908,0.02132343591240085,0.17857142857099997,0.047619047619,0.8111446477330001,0.0188099177626,0.08809523809523809,0.028571428571428567,0.8258755717476862,0.006868746324813586,0.0,0.0,0.7078649656064957,0.001155587035676577,0.0738095238095238,0.014285714285714284,0.5528267161294897,0.002985501332300373,0.057142857142857134,0.014285714285714284,0.7643395649399001,0.0052941712918167325,0.9616736591450278,0.5380521506574548,0.07203751065643649
C0745103,Hyperlipoproteinemia Type IIa,,11.0,0.0,1.0,0.4,0.2,0.8739545623317552,0.1387402484829341,0.3,0.2,0.9021778984498284,0.15506279745383006,0.5,0.3,0.875321405365,0.026242916958900003,0.5,0.1,0.8415575976979485,0.012489090346609095,0.3,0.1,0.7446231319038337,0.008592581756220664,0.1,0.1,0.5437343358395991,0.1000464097423491,0.1,0.1,0.8251694049939664,0.03505549786027544,0.9398907103825136,0.9761676482673608,0.2
C0745730,Multiple lipomata,,7.0,0.6,1.0,0.0,0.0,0.7018064302287039,0.002111662780936163,0.14285714285714285,0.0,0.3667649983427245,0.0017264551288935306,0.0,0.0,0.641468346039,0.00143108914771,0.0,0.0,0.6626317533974146,0.0017720837500251234,0.0,0.0,0.6214948624461386,0.0005364969295712374,0.14285714285714285,0.0,0.6365661252900231,0.0032813663366497,0.0,0.0,0.7186476632416309,0.0003637117138653134,0.9899699097291876,0.9470020964360588,0.2380952380952381
C0746674,Generalized muscle weakness,,56.0,0.0,1.0,0.07333333333333332,0.016666666666666666,0.7939171046307923,0.004712437147718296,0.14333333333333334,0.05333333333333333,0.8153857184937134,0.013703115989153086,0.11,0.0166666666667,0.74514162132,0.00524180308159,0.05666666666666665,0.04,0.7603605258670139,0.00535704624944184,0.0,0.0,0.6576105762522673,0.0010520402686088402,0.09666666666666668,0.016666666666666666,0.5500530207897307,0.0032736387015292697,0.05666666666666665,0.05666666666666665,0.6225708881757438,0.006782189743146809,0.9781189341803423,0.6043889719300065,0.04025974025974026
C0746926,"Multiple, subcutaneous nodules",,53.0,0.0,0.0,0.15333333333333335,0.04,0.8804016307043652,0.012990871617838448,0.26,0.04,0.8385751488095238,0.014135590291583068,0.133333333333,0.0,0.84265718006,0.005716342826340001,0.07666666666666666,0.02,0.8448040674603174,0.003570831793501575,0.0,0.0,0.6542692832341269,0.0007612771665473033,0.07333333333333332,0.02,0.5666538008432541,0.002853519050710887,0.03333333333333333,0.016666666666666666,0.7085263206845238,0.0019391732207805624,0.9743119266055046,0.7222428067276913,0.045718432510885344
C0746940,nonverbal,,43.0,0.42,1.0,0.02,0.0,0.7702408896532491,0.001798868296270503,0.04,0.0,0.7556020498280189,0.002140117182488158,0.0,0.0,0.699166356791,0.000712334409527,0.0,0.0,0.7184449660686065,0.0006714473262750409,0.0,0.0,0.5080356976852283,0.0002899652802102481,0.025,0.0,0.5055899646741656,0.0004477074392600164,0.0,0.0,0.5944192153946267,0.0009716578215210793,0.9871924502864846,0.871614557540141,0.021040974529346626
C0747078,Generalized osteopenia,,98.0,0.0,1.0,0.06222222222222223,0.02,0.7969149696320115,0.005569231056807478,0.09333333333333332,0.02222222222222222,0.8201588300169316,0.009476515492888336,0.041111111111099996,0.01,0.747157732316,0.0037991476774799997,0.05,0.0,0.7496018764465571,0.003284784978541345,0.01,0.0,0.6385636951085015,0.0013751864327695828,0.01,0.01,0.4980800596486323,0.002451818149225575,0.030000000000000006,0.02,0.7483734874256334,0.005382969220402219,0.9681260304084998,0.7202233647961709,0.01830422890805807
C0747085,Recurrent otitis media,,42.0,0.0,1.0,0.145,0.045,0.7993566116662794,0.011312633288101722,0.16499999999999998,0.045,0.8338618405763422,0.016688266803638895,0.14,0.05,0.7387169416689999,0.0340970941885,0.09,0.045,0.7576240994654891,0.010119156877401182,0.025,0.025,0.6395032535440389,0.003315641601091469,0.1,0.075,0.5660739019288867,0.01129743426394852,0.0,0.0,0.6188368580060424,0.0008339760948747022,0.9730569948186528,0.8926026122116532,0.030197444831591175
C0748140,Multiple pulmonary infections,,29.0,0.0,1.0,0.25,0.06666666666666668,0.8248745819397992,0.01963592907537027,0.18333333333333326,0.06666666666666668,0.6914166047318221,0.017858637905464294,0.316666666667,0.1,0.8080151430689999,0.01414741165,0.25,0.15,0.8346649324910193,0.01470003132531703,0.0,0.0,0.6791956986250464,0.0019830114512099377,0.13333333333333333,0.06666666666666668,0.5604298278211323,0.009617768786630516,0.13333333333333333,0.03333333333333333,0.8441061253561253,0.006578381237683524,0.9800260529743812,0.8668085220998195,0.056650246305418726
C0748318,Progressive renal failure,,13.0,0.23,1.0,0.0,0.0,0.5028604251763833,0.00017012058665551183,0.0,0.0,0.673657398811734,0.0002763163621599429,0.0,0.0,0.593517916821,0.00024277021277,0.0,0.0,0.609522372818418,0.0001981818437387073,0.0,0.0,0.492923783884144,6.0337533191168777e-05,0.0,0.0,0.4930375046416636,6.0337533191168777e-05,0.0,0.0,0.5511952283698478,0.0002797459659754568,0.978082191780822,0.9893465233520404,0.05128205128205128
C0748691,Shoulder weakness,,10.0,0.03,0.26,0.3,0.1,0.8767206571680513,0.009318164896918122,0.2,0.0,0.8045435559474636,0.005570545575003599,0.0,0.0,0.8852090778299999,0.0019856211091400003,0.1,0.0,0.8973963892885319,0.003949995891649815,0.0,0.0,0.7119645426277439,0.0005994775736977582,0.2,0.1,0.5940502158073049,0.006386332764650937,0.0,0.0,0.5674339815287509,0.0002243644835160945,0.9893503727369544,0.8397386451290894,0.2222222222222222
C0750857,Alkaline phosphatase serum increased,,27.0,0.0,1.0,0.0,0.0,0.6439255302678433,0.0014547755923985134,0.0,0.0,0.6132388914692677,0.0016072622445761936,0.08333333333330001,0.0,0.634441089952,0.0017074948615799998,0.11666666666666665,0.06666666666666668,0.7413337978015172,0.010917329877045174,0.06666666666666668,0.03333333333333333,0.6259777055271714,0.002251801706176728,0.08333333333333333,0.0,0.5764979098931724,0.002476113530982016,0.0,0.0,0.6159351292769778,0.000641322785282849,0.9847844463229078,0.8418557574130113,0.05128205128205128
C0750937,"Ataxia, Appendicular",,24.0,0.07,1.0,0.03333333333333333,0.0,0.7867726280592579,0.002163882912551486,0.13333333333333333,0.03333333333333333,0.8032063189832659,0.0057043416168458755,0.0,0.0,0.7197886190189999,0.000846063407114,0.03333333333333333,0.0,0.7386143748355238,0.0015955689857646712,0.0,0.0,0.5969268100125389,0.0005074800451985975,0.0,0.0,0.5097114506416507,0.000336685564679717,0.0,0.0,0.5829084041548631,0.000269200926204648,0.9854780153287616,0.7316301503505749,0.06521739130434782
C0751295,Memory Loss,,40.0,0.0,0.0,0.15,0.075,0.8416728633173769,0.08009843595091498,0.225,0.175,0.8878433331784171,0.09707486010877822,0.15,0.05,0.8127108797689999,0.0354872046214,0.175,0.025,0.8170324627039085,0.03090051370206806,0.025,0.0,0.6686910349955849,0.000877506461872914,0.05,0.0,0.5307605614165543,0.0022452869197792766,0.025,0.0,0.7437874703722638,0.0025314986407393193,0.9811849479583667,0.7672580348943985,0.060256410256410264
C0751401,Ophthalmoparesis,,11.0,0.0,1.0,0.2,0.2,0.7475366657384201,0.01216408194610966,0.2,0.2,0.79204840805718,0.022734246039064057,0.2,0.1,0.737144945698,0.010379602186500001,0.2,0.2,0.8623108697670101,0.11858510659115487,0.2,0.2,0.6938550078900957,0.02182489678927783,0.0,0.0,0.4930381509328877,5.105075966009834e-05,0.0,0.0,0.7387798199201707,0.001471983600542221,0.979296066252588,0.9668956102555352,0.09090909090909093
C0751466,Phonophobia,,11.0,0.0,1.0,0.4,0.4,0.8362549893251646,0.1300491785550094,0.6,0.3,0.8963566323215446,0.13489885466972906,0.3,0.3,0.774491785018,0.15935070769600002,0.0,0.0,0.7842035644667223,0.001040570819097135,0.0,0.0,0.5719205420959808,0.00026899788036583523,0.1,0.0,0.5434744268077601,0.0018007957072613847,0.0,0.0,0.5838809987932795,0.00033697766193822854,0.9933993399339934,0.8350471424648338,0.09090909090909093
C0751495,"Seizures, Focal",,12.0,0.04,1.0,0.0,0.0,0.7855720584822464,0.001294260467052224,0.0,0.0,0.5495915525644002,0.000340745514092534,0.0,0.0,0.748672545834,0.0008274667947619999,0.0,0.0,0.7312044557902064,0.0009314789423468555,0.0,0.0,0.584110002320724,0.0005757759509756905,0.1,0.0,0.5433720120677651,0.001316875483033962,0.0,0.0,0.7441494546298445,0.0008587804997398362,0.9871959026888604,0.95764624197188,0.07575757575757576
C0751617,Semilobar Holoprosencephaly,,14.0,0.02,0.0,0.25,0.1,0.7334076033978555,0.05330138246953625,0.15,0.1,0.7298960219096691,0.026779844760922857,0.15,0.0,0.718501369354,0.0055447195433999995,0.4,0.05,0.7854349440653576,0.01566790822658562,0.3,0.15,0.7698521561528107,0.01310620262877632,0.1,0.1,0.5437079329712668,0.017555698670224253,0.1,0.0,0.8989254050039456,0.003329399478941189,0.9583333333333334,0.9880569591180524,0.07692307692307693
C0751688,Malignant Squamous Cell Neoplasm,cancer,16.0,0.11,1.0,0.0,0.0,0.8316814446868761,0.0009463261287122588,0.0,0.0,0.8485260665707255,0.0012426695181958,0.0,0.0,0.7458358479180001,0.000534726232024,0.0,0.0,0.8265029478668586,0.0010032126645879574,0.0,0.0,0.6283006824195719,0.0007553025963420727,0.05,0.0,0.5429390464695233,0.0008716650583897246,0.0,0.0,0.587758228494499,0.0005720155891007646,0.9802955665024632,0.9316090466216376,0.1
C0751778,"Myoclonic Epilepsies, Progressive",monogenic ,40.0,0.0,1.0,0.125,0.05,0.8252021657294233,0.007735409806271581,0.125,0.0,0.8704570804480178,0.006628972450163785,0.075,0.025,0.754081656365,0.009315530808299999,0.075,0.025,0.7885625319514803,0.0050175736589965145,0.025,0.0,0.6669906353116142,0.002666296634166189,0.0,0.0,0.5055432913510247,0.00035978977344387867,0.075,0.025,0.6181379839196914,0.010401320426574049,0.969486823855756,0.9450794535823808,0.028205128205128206
C0751837,Gait Ataxia,,50.0,0.29,1.0,0.04,0.0,0.7466211001069419,0.002376384268814805,0.04,0.0,0.8256232854419491,0.002899678705660757,0.0,0.0,0.683550936904,0.00104113475259,0.0,0.0,0.7011549727995536,0.0008911207903922865,0.0,0.0,0.581326079880969,0.00042885937346973086,0.0,0.0,0.5128962663318919,0.0004135056071179275,0.02,0.0,0.5071093132468498,0.00075049384886897,0.9852869053457576,0.6441093844457878,0.024489795918367342
C0751883,"Congenital Myasthenic Syndromes, Postsynaptic",,11.0,0.0,0.0,0.4,0.4,0.840125777406479,0.08344369730665555,0.3,0.3,0.8491761811937251,0.09551669508411843,0.7,0.6,0.840775549986,0.260145683361,0.65,0.55,0.8842963891209505,0.2616120241600306,0.7,0.7,0.8496449456975773,0.31668523030514983,0.25,0.25,0.6197797735078436,0.2500371279231075,0.3,0.1,0.9483221943748259,0.0577312417722093,0.8356164383561644,0.9904716531681752,0.10909090909090907
C0752166,Bardet-Biedl Syndrome,monogenic ,21.0,0.0,0.0,0.5666666666666667,0.5666666666666667,0.9306649331352156,0.485838542763715,0.5166666666666666,0.4666666666666666,0.7158796124318969,0.3167669307744362,0.7166666666670001,0.616666666667,0.950611379396,0.40112602300300004,0.6166666666666666,0.5666666666666667,0.9587930287270928,0.285512395663748,0.6166666666666666,0.6166666666666666,0.8794437221396729,0.21032786461529848,0.4833333333333333,0.4833333333333333,0.7380065162209014,0.24915821494900456,0.5833333333333333,0.4833333333333333,0.9626679358593362,0.36105518921629504,0.8774289985052317,0.9453748292963416,0.19523809523809524
C0752347,Lewy Body Disease,cognitive disorder,21.0,0.0,0.0,0.25,0.2,0.8735880231550273,0.06865495281047904,0.35,0.05,0.8856275538632987,0.057551196065598775,0.233333333333,0.1,0.835877909856,0.0228693932024,0.18333333333333326,0.13333333333333333,0.838059528231798,0.01964881458022792,0.0,0.0,0.7260668183506687,0.0010164883870861844,0.18333333333333326,0.13333333333333333,0.5858303151312532,0.02894797745071805,0.05,0.05,0.822843146359584,0.004965720447266777,0.9834710743801652,0.874696606248137,0.12857142857142856
C0795690,Congenital omphalocele,gastrointestinal system ,20.0,0.01,1.0,0.05,0.0,0.7913161071644147,0.0019267023543775895,0.05,0.05,0.849762037423968,0.0074841300310505045,0.05,0.0,0.7333588707809999,0.00244463728522,0.1,0.1,0.8224497376607698,0.008684818424349636,0.1,0.0,0.6280691368342851,0.0021167612853045747,0.0,0.0,0.4930352416771139,9.28548214866057e-05,0.05,0.0,0.7681455170172261,0.002036707189617347,0.9804364183596688,0.917118328915615,0.06842105263157895
C0836924,Thrombocytosis,hematopoietic system ,14.0,0.0,1.0,0.25,0.15,0.8976303207538411,0.03135692477877098,0.25,0.0,0.8868727660957155,0.0054632093809803784,0.25,0.15,0.8685071717030001,0.010173414906,0.2,0.2,0.8928004456203871,0.04177021345704313,0.15,0.05,0.6780485540546813,0.006123396360678546,0.1,0.0,0.593371396741401,0.0027730895436912607,0.1,0.0,0.7504363366290675,0.003384769817463555,0.9803793328973184,0.8911592994161801,0.16483516483516486
C0850703,Frequent falls,,12.0,0.24,1.0,0.1,0.1,0.6564249245764678,0.025839822907030918,0.1,0.1,0.7287131585054537,0.0345098768179558,0.1,0.0,0.687434439545,0.00198895002859,0.0,0.0,0.7003341842654908,0.000539533468942609,0.0,0.0,0.48634485959619395,5.569393093524347e-05,0.0,0.0,0.5431028080761197,0.0007809797055231052,0.0,0.0,0.5561731260153169,0.0005376906295823566,0.9835390946502056,0.96472285184422,0.09090909090909093
C0850715,Abnormality of blood and blood-forming tissues,,10.0,0.14,1.0,0.1,0.0,0.8009258829535433,0.0025281356291393976,0.1,0.0,0.8202278739499699,0.0033517754922809547,0.0,0.0,0.7623358240129999,0.0017866205445899999,0.0,0.0,0.7551445676892374,0.0008087654192517515,0.0,0.0,0.4963150322550704,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.4787441407156449,0.00019235825375627148,0.967741935483871,0.9957983193277312,0.06666666666666668
C0852283,Respiratory Distress Syndrome,,15.0,0.0,1.0,0.0,0.0,0.8374663448147803,0.0011704172752288904,0.0,0.0,0.6815337480271099,0.0010684556936593355,0.0,0.0,0.801529570142,0.0007140343668300001,0.0,0.0,0.8359831956178627,0.0013312957031017185,0.0,0.0,0.6476522607000278,0.0009617672695357301,0.0,0.0,0.4930368582304336,6.962603088540491e-05,0.0,0.0,0.5801596880512487,0.00043032177370267566,0.987846049966239,0.8444050512619017,0.08571428571428573
